styrk08,platform,date_start,soc,task_name,pct,n_classified,directive_share,feedback_loop_share,task_iteration_share,validation_share,learning_share
2144,claude_ai,2026-02-05,17-2141,provide technical customer service.,0.0192,181.0,0.2265,0.1492,0.1492,0.0,0.4751
2144,claude_ai,2026-02-05,17-2141,"write, review, or maintain engineering documentation.",0.0178,148.0,0.4865,0.0,0.5135,0.0,0.0
2144,claude_ai,2026-02-05,17-2011,"write technical reports or other documentation, such as handbooks or bulletins, for use by engineering staff, management, or customers.",0.0126,114.0,0.4561,0.0,0.5439,0.0,0.0
2144,claude_ai,2026-02-05,17-2141,prepare or present technical or project status reports.,0.0089,77.0,0.3896,0.0,0.6104,0.0,0.0
2144,claude_ai,2026-02-05,17-2021,conduct educational programs that provide farmers or farm cooperative members with information that can help them improve agricultural productivity.,0.0086,79.0,0.3291,0.0,0.2152,0.0,0.4557
2144,claude_ai,2026-02-05,17-2141,recommend design modifications to eliminate machine or system malfunctions.,0.0063,39.0,0.0,0.0,0.4615,0.0,0.5385
2144,claude_ai,2026-02-05,17-2141,write technical reports or proposals related to engineering projects.,0.0058,50.0,0.44,0.0,0.56,0.0,0.0
2144,claude_ai,2026-02-05,17-2121,"prepare plans, estimates, design and construction schedules, and contract specifications, including any special provisions.",0.0057,48.0,0.5208,0.0,0.4792,0.0,0.0
2144,claude_ai,2026-02-05,17-2121,analyze data to determine feasibility of product proposals.,0.0056,31.0,0.4839,0.0,0.5161,0.0,0.0
2144,claude_ai,2026-02-05,17-2121,confer with research personnel to clarify or resolve problems and to develop or modify designs.,0.0039,15.0,0.0,1.0,0.0,0.0,0.0
2144,claude_ai,2026-02-05,17-2021,"prepare reports, sketches, working drawings, specifications, proposals, and budgets for proposed sites or systems.",0.0037,22.0,0.0,0.0,1.0,0.0,0.0
2146,claude_ai,2026-02-05,19-2032,"prepare reports, manuscripts, proposals, and technical manuals for use by other scientists and requestors, such as sponsors and customers.",0.0736,712.0,0.5197,0.0,0.2879,0.0365,0.1559
2146,claude_ai,2026-02-05,19-2032,"perform experiments and computer modeling to study the nature, structure, and physical and chemical properties of metals and their alloys, and their responses to applied forces.",0.021,201.0,0.2239,0.0,0.1692,0.0995,0.5075
2146,claude_ai,2026-02-05,19-2032,confer with customers to determine how to tailor materials to their needs.,0.0116,109.0,0.4495,0.0,0.5505,0.0,0.0
2146,claude_ai,2026-02-05,19-2032,"test metals to determine conformance to specifications of mechanical strength, strength-weight ratio, ductility, magnetic and electrical properties, and resistance to abrasion, corrosion, heat, and cold.",0.0052,19.0,0.0,0.0,0.0,0.0,1.0
2149,claude_ai,2026-02-05,17-2199,analyze system performance or operational requirements.,0.0686,671.0,0.1908,0.1282,0.1028,0.0775,0.5007
2149,claude_ai,2026-02-05,17-2199,"prepare technical reports, data summary documents, or research articles for scientific publication, regulatory submissions, or patent applications.",0.0463,462.0,0.3961,0.0887,0.368,0.0433,0.1039
2149,claude_ai,2026-02-05,17-2199,provide technical support for robotic systems.,0.033,319.0,0.1191,0.3103,0.0752,0.069,0.4263
2149,claude_ai,2026-02-05,17-2199,write reports or research proposals.,0.033,315.0,0.3175,0.0,0.473,0.0667,0.1429
2149,claude_ai,2026-02-05,17-2199,"analyze, interpret, or create graphical representations of energy data, using engineering software.",0.0323,321.0,0.2897,0.0935,0.3551,0.0685,0.1931
2149,claude_ai,2026-02-05,17-2199,prepare project reports and other program or technical documentation.,0.0306,287.0,0.453,0.0,0.547,0.0,0.0
2149,claude_ai,2026-02-05,17-2199,"prepare reports, deliver presentations, or participate in program review activities to communicate engineering results or recommendations.",0.023,209.0,0.4498,0.0,0.5502,0.0,0.0
2149,claude_ai,2026-02-05,17-2199,"design software to control robotic systems for applications, such as military defense or manufacturing.",0.0201,194.0,0.3144,0.1443,0.3299,0.0,0.2113
2149,claude_ai,2026-02-05,17-2199,promote awareness or use of alternative or renewable energy sources.,0.0187,181.0,0.1215,0.0,0.1105,0.0,0.768
2149,claude_ai,2026-02-05,17-2199,"provide scientific or technical guidance or expertise to scientists, engineers, technologists, technicians, or others, using knowledge of chemical, analytical, or biological processes as applied to micro and nanoscale systems.",0.0162,121.0,0.0,0.0,0.2149,0.0,0.7851
2149,claude_ai,2026-02-05,17-2199,debug robotics programs.,0.0151,132.0,0.1288,0.6818,0.1894,0.0,0.0
2149,claude_ai,2026-02-05,17-2199,"read current scientific or trade literature to stay abreast of scientific, industrial, or technological advances.",0.0146,129.0,0.2248,0.0,0.0,0.0,0.7752
2149,claude_ai,2026-02-05,17-2161,"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",0.0115,101.0,0.3564,0.0,0.3267,0.1584,0.1584
2149,claude_ai,2026-02-05,17-2199,write proposals to secure external funding or to partner with other companies.,0.01,87.0,0.5172,0.0,0.4828,0.0,0.0
2149,claude_ai,2026-02-05,17-2031,teach biomedical engineering or disseminate knowledge about the field through writing or consulting.,0.01,85.0,0.0,0.0,0.0,0.0,1.0
2151,claude_ai,2026-02-05,17-2071,"estimate labor, material, or construction costs for budget preparation purposes.",0.0281,267.0,0.3783,0.0562,0.412,0.0,0.1536
2151,claude_ai,2026-02-05,17-2071,investigate customer or public complaints to determine the nature and extent of problems.,0.0125,105.0,0.2762,0.0,0.2381,0.0,0.4857
2151,claude_ai,2026-02-05,17-2071,"conduct field surveys or study maps, graphs, diagrams, or other data to identify and correct power system problems.",0.0083,72.0,0.3194,0.0,0.2361,0.0,0.4444
2151,claude_ai,2026-02-05,17-2071,integrate electrical systems with renewable energy systems to improve overall efficiency.,0.006,36.0,0.0,0.0,0.5556,0.0,0.4444
2151,claude_ai,2026-02-05,17-2071,"collect data relating to commercial or residential development, population, or power system interconnection to determine operating efficiency of electrical systems.",0.0056,37.0,0.5405,0.0,0.0,0.0,0.4595
2151,claude_ai,2026-02-05,17-2071,"prepare technical drawings, specifications of electrical systems, or topographical maps to ensure that installation and operations conform to standards and customer requirements.",0.0044,19.0,0.0,0.0,1.0,0.0,0.0
2151,claude_ai,2026-02-05,17-2071,"develop systems that produce electricity using renewable energy sources, such as wind, solar, or biofuels.",0.0041,26.0,0.0,0.0,0.0,0.0,1.0
2152,claude_ai,2026-02-05,17-2061,"analyze information to determine, recommend, and plan layout, including type of computers and peripheral equipment modifications.",0.2286,2264.0,0.2027,0.0936,0.1612,0.0437,0.4987
2152,claude_ai,2026-02-05,17-2061,"store, retrieve, and manipulate data for analysis of system capabilities and requirements.",0.063367,1844.0,0.4441,0.2039,0.1898,0.0287,0.1334
2152,claude_ai,2026-02-05,17-2072,provide technical support or instruction to staff or customers regarding electronics equipment standards.,0.0179,163.0,0.3006,0.1227,0.184,0.0,0.3926
2152,claude_ai,2026-02-05,17-2072,"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.0142,105.0,0.4381,0.0,0.5619,0.0,0.0
2152,claude_ai,2026-02-05,17-2061,"evaluate factors such as reporting formats required, cost constraints, and need for security restrictions to determine hardware configuration.",0.0115,104.0,0.3462,0.0,0.3365,0.0,0.3173
2152,claude_ai,2026-02-05,17-2061,write detailed functional specifications that document the hardware development process and support hardware introduction.,0.0096,80.0,0.45,0.0,0.55,0.0,0.0
2152,claude_ai,2026-02-05,17-2061,analyze user needs and recommend appropriate hardware.,0.0088,81.0,0.321,0.0,0.4568,0.0,0.2222
2152,claude_ai,2026-02-05,17-2061,confer with engineering staff and consult specifications to evaluate interface between hardware and software and operational and performance requirements of overall system.,0.0088,51.0,0.0,0.0,0.0,0.0,1.0
2152,claude_ai,2026-02-05,17-2072,"prepare necessary criteria, procedures, reports, or plans for successful conduct of the project with consideration given to site preparation, facility validation, installation, quality assurance, or testing.",0.006,49.0,0.4694,0.0,0.5306,0.0,0.0
2152,claude_ai,2026-02-05,17-2072,"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",0.0053,24.0,1.0,0.0,0.0,0.0,0.0
2152,claude_ai,2026-02-05,17-2072,provide technical support for radio frequency identification device (rfid) technology.,0.0042,22.0,0.0,0.0,0.0,0.0,1.0
2152,claude_ai,2026-02-05,17-2072,"prepare documentation containing information such as confidential descriptions or specifications of proprietary hardware or software, product development or introduction schedules, product costs, or information about product performance weaknesses.",0.0039,38.0,0.5,0.0,0.5,0.0,0.0
2152,claude_ai,2026-02-05,17-2072,define and compare possible radio frequency identification device (rfid) solutions to inform selection for specific projects.,0.0038,20.0,0.0,0.0,0.0,0.0,1.0
2152,claude_ai,2026-02-05,17-2072,"confer with engineers, customers, vendors, or others to discuss existing or potential electronics engineering projects or products.",0.0027,15.0,0.0,0.0,0.0,0.0,1.0
2153,claude_ai,2026-02-05,17-2072,provide technical support or instruction to staff or customers regarding electronics equipment standards.,0.0179,163.0,0.3006,0.1227,0.184,0.0,0.3926
2153,claude_ai,2026-02-05,17-2072,"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.0142,105.0,0.4381,0.0,0.5619,0.0,0.0
2153,claude_ai,2026-02-05,17-2072,"prepare necessary criteria, procedures, reports, or plans for successful conduct of the project with consideration given to site preparation, facility validation, installation, quality assurance, or testing.",0.006,49.0,0.4694,0.0,0.5306,0.0,0.0
2153,claude_ai,2026-02-05,17-2072,"analyze electronics system requirements, capacity, cost, or customer needs to determine project feasibility.",0.0053,24.0,1.0,0.0,0.0,0.0,0.0
2153,claude_ai,2026-02-05,17-2072,provide technical support for radio frequency identification device (rfid) technology.,0.0042,22.0,0.0,0.0,0.0,0.0,1.0
2153,claude_ai,2026-02-05,17-2072,"prepare documentation containing information such as confidential descriptions or specifications of proprietary hardware or software, product development or introduction schedules, product costs, or information about product performance weaknesses.",0.0039,38.0,0.5,0.0,0.5,0.0,0.0
2153,claude_ai,2026-02-05,17-2072,define and compare possible radio frequency identification device (rfid) solutions to inform selection for specific projects.,0.0038,20.0,0.0,0.0,0.0,0.0,1.0
2153,claude_ai,2026-02-05,17-2072,"confer with engineers, customers, vendors, or others to discuss existing or potential electronics engineering projects or products.",0.0027,15.0,0.0,0.0,0.0,0.0,1.0
2161,claude_ai,2026-02-05,17-1011,prepare contract documents for building contractors.,0.0234,220.0,0.4818,0.0,0.5182,0.0,0.0
2161,claude_ai,2026-02-05,17-1011,"prepare information regarding design, structure specifications, materials, color, equipment, estimated costs, or construction time.",0.0227,214.0,0.3785,0.0,0.5093,0.0,0.1121
2161,claude_ai,2026-02-05,17-1011,"develop marketing materials, proposals, or presentation to generate new work opportunities.",0.0145,268.0,0.4366,0.0,0.5634,0.0,0.0
2161,claude_ai,2026-02-05,17-1011,"prepare scale drawings or architectural designs, using computer-aided design or other tools.",0.0073,67.0,0.3881,0.0,0.6119,0.0,0.0
2161,claude_ai,2026-02-05,17-1011,administer construction contracts.,0.0034,15.0,1.0,0.0,0.0,0.0,0.0
2162,claude_ai,2026-02-05,17-1012,"develop marketing materials, proposals, or presentation to generate new work opportunities.",0.0145,268.0,0.4366,0.0,0.5634,0.0,0.0
2162,claude_ai,2026-02-05,17-1012,prepare graphic representations or drawings of proposed plans or designs.,0.0055,50.0,0.36,0.0,0.64,0.0,0.0
2162,claude_ai,2026-02-05,17-1012,develop planting plans for clients to assist them to garden productively or achieve particular aesthetic effects.,0.0047,35.0,0.0,0.0,0.5714,0.0,0.4286
2162,claude_ai,2026-02-05,17-1012,"prepare site plans, specifications, or cost estimates for land development.",0.0034,17.0,0.0,0.0,1.0,0.0,0.0
2163,claude_ai,2026-02-05,27-1022,read scripts and consult directors and other production staff to develop design concepts and plan productions.,0.0204,169.0,0.7633,0.0,0.2367,0.0,0.0
2163,claude_ai,2026-02-05,27-1021,"read publications, attend showings, and study competing products and design styles and motifs to obtain perspective and generate design concepts.",0.0157,127.0,0.4882,0.0,0.3543,0.0,0.1575
2163,claude_ai,2026-02-05,27-1021,advise corporations on issues involving corporate image projects or problems.,0.0066,38.0,0.0,0.0,0.4211,0.0,0.5789
2163,claude_ai,2026-02-05,27-1022,"design custom clothing and accessories for individuals, retailers, or theatrical, television, or film productions.",0.0064,55.0,0.3091,0.0,0.6909,0.0,0.0
2163,claude_ai,2026-02-05,27-1022,"sketch rough and detailed drawings of apparel or accessories, and write specifications such as color schemes, construction, material types, and accessory requirements.",0.0059,54.0,0.3889,0.0,0.6111,0.0,0.0
